"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","salary.f","dummy_sales","dummy_accounting","dummy_hr","dummy_technical","dummy_support","dummy_management","dummy_IT","dummy_product_mng","dummy_marketing","dummy_RandD"
"14458",0.37,0.48,2,159,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14459",0.46,0.49,2,148,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14460",0.87,0.91,4,228,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14461",0.11,0.84,6,298,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14462",0.79,0.87,5,261,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14463",0.79,0.92,5,254,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14464",0.19,0.59,7,192,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14465",0.87,0.98,4,248,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14466",0.6,0.92,2,258,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14467",0.44,0.45,2,156,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14468",0.11,0.81,6,266,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0
"14469",0.42,0.54,2,156,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14470",0.88,0.88,5,232,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0
"14471",0.11,0.84,6,287,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14472",0.46,0.46,2,154,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14473",0.82,0.97,5,263,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14474",0.44,0.56,2,131,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14475",0.11,0.78,6,260,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14476",0.42,0.5,2,139,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14477",0.84,0.93,4,251,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14478",0.11,0.95,6,286,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14479",0.45,0.53,2,129,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0
"14480",0.38,0.56,2,156,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14481",0.38,0.86,6,139,6,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14482",0.44,0.51,2,127,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14483",0.11,0.84,6,251,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14484",0.81,0.93,5,270,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14485",0.09,0.96,6,296,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14486",0.11,0.9,6,254,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14487",0.81,0.95,5,238,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14488",0.1,0.97,6,267,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"14489",0.74,0.89,5,229,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14490",0.09,0.78,6,254,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14491",0.82,0.81,4,233,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"14492",0.1,0.98,6,268,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14493",0.27,0.56,3,301,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14494",0.83,0.92,5,267,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14495",0.1,0.93,6,289,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"14496",0.38,0.47,2,144,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14497",0.4,0.56,2,148,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14498",0.11,0.83,6,306,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14499",0.11,0.79,6,292,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"14500",0.82,0.91,5,232,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14501",0.36,0.48,2,137,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14502",0.4,0.46,2,128,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"14503",0.87,0.84,5,231,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14504",0.41,0.49,2,146,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14505",0.11,0.91,6,308,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"14506",0.1,0.93,6,253,4,0,1,0,2,0,0,0,0,0,0,1,0,0,0
"14507",0.38,0.51,2,146,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0
"14508",0.39,0.55,2,156,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14509",0.4,0.52,2,147,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14510",0.45,0.48,2,136,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14511",0.74,0.84,5,249,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14512",0.45,0.55,2,151,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0
"14513",0.12,1,3,278,4,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14514",0.1,0.77,7,250,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14515",0.37,0.55,2,127,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14516",0.89,0.87,5,255,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14517",0.45,0.47,2,135,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14518",0.37,0.46,2,149,3,0,1,0,3,0,0,0,0,0,0,0,0,1,0
"14519",0.11,0.81,5,287,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14520",0.41,0.48,2,145,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14521",0.1,0.94,6,285,4,0,1,0,2,0,0,0,0,1,0,0,0,0,0
"14522",0.1,0.93,7,305,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14523",0.11,0.95,7,300,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0
"14524",0.4,0.54,2,139,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"14525",0.41,0.49,2,130,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"14526",0.1,0.81,6,268,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"14527",0.73,0.86,4,245,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14528",0.43,0.47,2,135,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14529",0.37,0.46,2,153,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14530",0.11,0.94,6,276,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14531",0.4,0.46,2,130,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14532",0.41,0.54,2,153,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"14533",0.82,0.84,5,244,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14534",0.61,0.47,2,253,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14535",0.11,0.91,7,287,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14536",0.37,0.45,2,131,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14537",0.41,0.52,2,135,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14538",0.37,0.52,2,157,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14539",0.88,0.99,5,262,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14540",0.1,0.85,6,266,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14541",0.44,0.48,2,148,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14542",0.38,0.57,2,140,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14543",0.11,0.85,7,302,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14544",0.09,0.98,6,271,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14545",0.45,0.52,2,145,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14546",0.1,0.81,6,290,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14547",0.45,0.47,2,151,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14548",0.77,0.87,5,266,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14549",0.44,0.51,2,140,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14550",0.39,0.5,2,142,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14551",0.1,0.91,6,246,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14552",0.09,0.89,7,308,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14553",0.37,0.47,2,141,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14554",0.9,1,5,232,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14555",0.41,0.56,2,143,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14556",0.37,0.52,2,155,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14557",0.1,0.86,6,278,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0
"14558",0.81,1,4,253,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14559",0.11,0.8,6,282,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14560",0.11,0.84,7,264,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14561",0.4,0.46,2,149,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14562",0.09,0.8,6,304,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14563",0.48,0.93,3,219,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14564",0.91,0.91,4,262,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14565",0.43,0.57,2,135,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14566",0.33,0.88,6,219,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14567",0.41,0.57,2,136,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14568",0.41,0.55,2,154,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14569",0.37,0.54,2,149,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14570",0.31,0.62,6,135,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14571",0.09,0.91,6,275,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14572",0.1,0.87,6,290,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14573",0.76,0.9,4,263,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14574",0.41,0.54,2,145,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14575",0.72,0.96,5,267,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14576",0.4,0.5,2,141,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"14577",0.91,0.87,4,235,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14578",0.1,0.83,6,258,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"14579",0.4,0.56,2,131,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14580",0.82,0.86,5,243,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14581",0.1,0.82,6,266,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14582",0.37,0.45,2,142,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14583",0.36,0.51,2,135,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14584",0.39,0.48,2,141,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14585",0.36,0.57,2,142,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14586",0.86,0.84,5,254,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14587",0.73,0.99,5,262,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14588",0.56,0.71,4,296,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0
"14589",0.44,0.56,2,158,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14590",0.31,0.56,4,238,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14591",0.77,0.93,4,231,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14592",0.44,0.45,2,156,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14593",0.38,0.46,2,145,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14594",0.45,0.48,2,144,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14595",0.38,0.51,2,159,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14596",0.36,0.48,2,156,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0
"14597",0.75,0.9,5,256,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14598",0.1,0.93,6,298,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14599",0.1,0.97,6,247,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0
"14600",0.45,0.5,2,157,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14601",0.42,0.57,2,154,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0
"14602",0.78,1,4,253,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"14603",0.45,0.55,2,148,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14604",0.84,1,4,261,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14605",0.11,0.93,6,282,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14606",0.42,0.56,2,133,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14607",0.45,0.46,2,128,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14608",0.46,0.57,2,139,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14609",0.09,0.79,6,293,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14610",0.87,0.83,4,265,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14611",0.1,0.87,6,250,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14612",0.91,1,5,251,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14613",0.76,0.92,4,246,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14614",0.74,1,5,275,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14615",0.92,0.93,5,240,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14616",0.76,0.87,5,245,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14617",0.47,0.5,4,254,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14618",0.73,0.99,5,241,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14619",0.09,0.94,6,257,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14620",0.91,0.92,4,246,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14621",0.82,0.98,4,233,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14622",0.28,0.45,6,218,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"14623",0.84,0.99,4,262,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14624",0.45,0.53,2,138,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14625",0.45,0.54,2,142,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14626",0.91,0.97,5,233,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14627",0.42,0.48,2,155,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14628",0.82,1,4,229,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14629",0.11,0.9,6,264,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14630",0.42,0.53,3,199,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14631",0.82,0.85,4,223,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14632",0.09,0.96,6,268,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14633",0.1,0.94,6,287,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14634",0.86,1,5,257,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14635",0.4,0.46,2,143,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0
"14636",0.45,0.46,2,130,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14637",0.42,0.51,2,136,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14638",0.74,0.92,4,261,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14639",0.55,0.6,3,180,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14640",0.37,0.45,2,126,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0
"14641",0.41,0.52,2,127,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"14642",0.89,0.65,5,195,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14643",0.41,0.57,2,160,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14644",0.44,0.51,2,150,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14645",0.87,0.84,4,264,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14646",0.1,0.84,6,309,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14647",0.41,0.47,2,135,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14648",0.11,0.85,6,261,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14649",0.43,0.53,2,160,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14650",0.77,0.9,4,237,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14651",0.41,0.52,2,136,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14652",0.41,0.48,2,139,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14653",0.36,0.78,2,151,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14654",0.77,1,5,229,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"14655",0.81,0.98,5,245,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14656",0.39,0.54,2,127,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14657",0.09,0.94,6,283,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14658",0.44,0.46,2,143,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14659",0.1,0.84,5,298,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14660",0.36,0.48,2,159,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"14661",0.81,0.92,5,239,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"14662",0.81,0.9,4,226,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14663",0.85,0.98,5,248,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"14664",0.1,0.87,6,286,4,0,1,0,2,0,0,0,0,0,0,1,0,0,0
"14665",0.37,0.54,2,145,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14666",0.09,0.97,7,254,4,1,1,0,2,0,0,0,0,0,0,0,0,0,1
"14667",0.44,0.53,2,127,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14668",0.86,0.93,5,223,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14669",0.77,1,4,255,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1
"14670",0.41,0.48,2,136,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14671",0.4,0.48,2,137,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14672",0.43,0.49,2,135,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14673",0.43,0.5,2,137,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0
"14674",0.8,0.53,3,255,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0
"14675",0.8,0.85,4,273,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"14676",0.82,0.98,5,234,5,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14677",0.37,0.54,2,152,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14678",0.37,0.48,2,134,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14679",0.09,0.95,6,292,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14680",0.9,0.92,5,245,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14681",0.41,0.52,2,159,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14682",0.1,0.85,6,260,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14683",0.44,0.53,2,149,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14684",0.89,0.85,5,266,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14685",0.42,0.56,2,149,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14686",0.87,1,5,242,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14687",0.45,0.57,2,134,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14688",0.11,0.87,5,271,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14689",0.09,0.79,6,275,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14690",0.76,0.83,5,227,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14691",0.11,0.96,7,277,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14692",0.37,0.49,2,151,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14693",0.1,0.79,6,274,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14694",0.77,0.87,4,242,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14695",0.42,0.54,2,143,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"14696",0.38,0.52,2,145,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14697",0.32,0.95,5,172,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14698",0.38,0.49,2,135,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"14699",0.19,1,4,192,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"14700",0.1,0.83,7,276,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"14701",0.76,0.88,4,206,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14702",0.53,0.56,4,281,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14703",0.39,0.51,2,151,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14704",0.11,0.83,6,244,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14705",0.1,0.94,6,309,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14706",0.84,1,5,218,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14707",0.82,0.99,4,263,6,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14708",0.1,0.82,6,244,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14709",0.59,0.49,7,263,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14710",0.44,0.48,2,143,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14711",0.89,0.95,2,181,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14712",0.91,0.84,5,265,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14713",0.66,0.57,5,161,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0
"14714",0.11,0.87,7,282,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14715",0.43,0.51,2,155,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"14716",0.78,0.83,4,217,6,0,1,0,2,0,0,0,0,1,0,0,0,0,0
"14717",0.11,0.97,6,289,5,0,1,0,2,0,0,0,0,1,0,0,0,0,0
"14718",0.83,0.98,4,259,5,0,1,0,2,0,0,0,0,1,0,0,0,0,0
"14719",0.39,0.54,2,158,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14720",0.38,0.55,2,158,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14721",0.37,0.57,2,155,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14722",0.44,0.48,2,146,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14723",0.53,0.85,2,164,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14724",0.09,0.96,6,259,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14725",0.11,0.89,6,293,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14726",0.83,0.96,5,275,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"14727",0.88,1,5,219,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"14728",0.1,0.89,6,247,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14729",0.09,0.86,7,309,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"14730",0.44,0.54,2,151,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"14731",0.39,0.51,2,129,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14732",0.87,0.94,4,274,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14733",0.74,0.99,4,233,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14734",0.1,0.95,7,289,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14735",0.74,0.82,4,239,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"14736",0.75,0.99,5,221,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"14737",0.41,0.56,2,150,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"14738",0.41,0.45,2,144,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
"14739",0.09,0.9,7,289,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"14740",0.09,0.8,6,301,5,0,1,0,2,0,0,0,0,0,0,1,0,0,0
"14741",0.39,0.57,2,145,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14742",0.4,0.56,2,137,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14743",0.37,0.54,2,131,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0
"14744",0.1,0.84,6,246,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14745",0.43,0.51,2,136,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"14746",0.75,0.85,5,240,6,1,1,0,2,0,0,0,0,0,0,0,0,1,0
"14747",0.37,0.56,2,156,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14748",0.11,0.85,6,305,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"14749",0.45,0.45,2,154,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0
"14750",0.87,1,5,261,5,1,1,0,2,0,0,0,1,0,0,0,0,0,0
"14751",0.11,0.94,7,244,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0
"14752",0.45,0.54,2,129,3,0,1,0,3,0,0,0,0,0,0,0,0,1,0
"14753",0.81,0.87,4,254,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"14754",0.77,0.91,5,236,5,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"14755",0.89,0.92,5,237,5,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14756",0.43,0.49,2,135,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14757",0.78,1,5,236,5,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"14758",0.37,0.47,2,149,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14759",0.37,0.5,2,141,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
